資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
兩岸經貿交流相關統計指標─兩岸金融往來：人民幣存款餘額、貼現及放款餘額,103286,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;人民幣存款餘額─不含NCD;人民幣存款餘額─含NCD;人民幣貼現及放款餘額,國家發展委員會
兩岸經貿交流相關統計指標─兩岸金融往來：陸銀發行之寶島債流通檔數及餘額,103287,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;流通檔數;發行餘額,國家發展委員會
智慧城鄉示範應用徵案-人工智慧,103288,介紹智慧城鄉示範應用徵案在自駕車領域廠商提案數量、審查結果及徵案需求說明等,徵案時間;通過家數;徵案需求說明;審查重點,國家發展委員會
行動支付發展概況,103289,行動支付在數位經濟時代已是未來發展趨勢，不僅能帶動產業新商機，亦能提升民眾生活的便利性。國發會已啟動跨部會推動機制，以完備行動支付基礎環境、擴大行動支付應用場域、加強行動支付體驗行銷等三大策略，期推動我國成為行動生活的國際標竿，並滿足年輕族群對於行動支付的需求。,指標項目;統計數,國家發展委員會
新經濟移民法相關資料,103290,為因應人口結構變化、解決人才及人力雙缺口，在不影響國人就業機會及薪資水準之前提下，延攬及補充外國優質人才與人力，以強化產業升級，維持合理人口結構，提升國家競爭力，爰提出本草案。,資料名稱;資料說明;資料下載網址;檔案格式,國家發展委員會
績優研考人員獎勵名冊,103291,研考工作是各級政府機關施政的重要推手，中央與地方的協調合作，需要健全有效的研考體制，才能發揮最大成效。為獎勵績優研考人員對於研考工作的貢獻，本會訂頒「績優研考人員獎勵要點」，並辦理績優研考人員選拔表揚活動，讓工作績效出色的人員，得到更多的肯定與掌聲。,年度;編號;推薦機關;服務單位;職稱;姓名;人員類別,國家發展委員會
國家發展委員會主管行政函釋,103292,提供國發會主管行政函釋之最新資訊,法規類別;法規體系;公發布日;異動日期;異動字號;異動性質;生效狀態;生效日期;法規名稱;主旨;前言;法規沿革;依據;公告事項;說明;辦法;締約他方官方文字或其他文字版本;法規內容,國家發展委員會
歐盟GDPR簡介與因應,103293,提供歐盟GDPR介紹及本會相關因應措施,日期;資料名稱;說明;檔案連結-PDF,國家發展委員會
國家發展委員會檔案管理局檔案管理專業種子教師統計,103294,提供國家發展委員會檔案管理局檔案管理專業種子教師相關統計資訊。,年度;課程編號;課程名稱;培訓分級;授課時數;通過人數;中央機關;地方機關,國家發展委員會檔案管理局
政治檔案典藏長度統計,103295,提供國家發展委員會檔案管理局典藏政治檔案長度統計資料。,年度;月份;類別;全宗名稱;內容大要;起始時間_民國;結束時間_民國;典藏長度_公尺,國家發展委員會檔案管理局
民眾申請應用國家檔案情形統計,103296,提供歷年民眾申請應用國家檔案情形統計。,年度;申請應用人次;申請應用檔案件數;同意提供檔案件數;無法提供應用檔案件數,國家發展委員會檔案管理局
機關來文檢調國家檔案情形統計,103297,提供歷年機關來文檢調國家檔案情形統計。,年度;機關檢調來文次數;機關檢調檔案件數;同意檢調檔案件數;無法提供檢調檔案件數,國家發展委員會檔案管理局
公文電子交換常見問題,103298,提供歷年公文電子交換常見問題資訊。,項次;問題分類;子分類;標題;內容,國家發展委員會檔案管理局
公文及檔案管理資訊系統驗證推廣說明會參與人數統計,103299,提供歷年公文及檔案管理資訊系統驗證推廣說明會各場次人數統計。,年度;日期;場次;行政院及行政院所屬中央一至二級機關人數;行政院所屬中央三級以下機關人數;縣市政府人數;學校人數;其他單位人數,國家發展委員會檔案管理局
國家發展委員會檔案管理局職員年度訓練學習時數統計,103300,提供國家發展委員會檔案管理局訓練學習時數統計資料。,年度;訓練類別;學習時數;占學習總時數比例,國家發展委員會檔案管理局
國家發展委員會檔案管理局半年結算,103301,提供國家發展委員會檔案管理局預算支用情形半年結算資料。,序號;年度;名稱;下載網址_PDF格式;下載網址_XML格式,國家發展委員會檔案管理局
政府資料開放平臺資料集標章數統計,108129,平臺上資料集之金、銀、銅標章數,機關;金標章數量;銀標章數量;銅標章數量;無標章數量,國家發展委員會
台灣經濟論衡-政策焦點,113767,介紹「台灣經濟論衡」刊載政策焦點內容,出版年度;月份;文章標題;撰擬單位/作者;檔案格式;檔案連結,國家發展委員會
國發會性別平等推動計畫(108至111年),113768,為落實兩性平權，國發會制定之新一期性別平等推動計畫,資料名稱;依據;目標;對象;實施期程;重要性別平等議題;推動體制;考核及獎勵;檔案格式;檔案連結,國家發展委員會
2030雙語國家政策發展藍圖之推動理念、目標及重要策略一覽表,113769,國發會遵循賴院長指示，以2030年為目標，打造臺灣成為雙語國家，請各部會從需求端積極規劃民眾、產業及政府全面之雙語政策，以提升國人英語力為策略主軸，經跨部會研商並蒐集各界意見後，提出「2030雙語國家政策發展藍圖」，以推動雙語國家政策，及提升國民英語力以增加國際競爭力。,類別;次類別;推動機關;推動機關數,國家發展委員會
亞洲·矽谷物聯網產業大聯盟介紹,113770,介紹亞洲·矽谷物聯網產業大聯盟緣起、目的及運作方式等,組織;目的;運作;三大發起廠商;七大聯盟;九大領域,國家發展委員會
行政院創新創業政策會報,113771,整合、協調跨部會創新創業資源及政策，督導創新創業相關方案及重大計畫，提供青年創業及新創事業優化環境,項次;內容;相關檔案,國家發展委員會
創新趨勢下5+2產業未來工作變化及其所需技能,113772,數位創新趨勢下未來產業所需人才類型與工作技能與現今人力需求勢必有所不同，未來需要具備的工作技能將面臨轉變與升級。因此，本資料集彙整國家發展委員會106年度「創新趨勢下『5+2產業』未來10年工作及技能需求分析」委託計畫中，關於5+2各產業別現有工作職務技能升級後及興新工作之工作名稱、工作任務及所需技能。,產業代號;產業別;工作變化型態;工作名稱;工作任務;所需技能1;所需技能2;所需技能3;所需技能4;所需技能5;所需技能6;所需技能7;所需技能8;所需技能9,國家發展委員會
未來10年勞動力參與率推估,113773,提供最新勞動力參與率推估相關數據資料(依年齡組及性別分),年齡暨性別;100年實際(%);104年實際(%);114年推估(%);100-104年平均每年變動(百分點);104-114年平均每年變動推估(百分點),國家發展委員會
地方創生資料庫－農產及作物結構,113774,本資料集係地方創生資料庫專案資料,縣市代碼;縣市名稱;稻作收穫面積(公頃);稻作產量(公噸);雜糧收穫面積(公頃);雜糧產量(公噸);特作收穫面積(公頃);特作產量(公噸);蔬菜收穫面積(公頃);蔬菜產量(公噸);果實作物收穫面積(公頃);果實作物產量(公噸);花卉種植面積(公頃),國家發展委員會
地方創生資料庫－就學兒童數,113775,本資料集係地方創生資料庫專案資料,縣市代碼;縣市名稱;小一入學數╱總計(人);小一入學數╱男(人);小一入學數╱女(人);學齡兒童數╱總計(人);學齡兒童數╱男(人);學齡兒童數╱女(人),國家發展委員會
地方創生資料庫－農產作物產量,113776,本資料集係地方創生資料庫專案資料,縣市代碼;縣市名稱;稻作產量(公噸);雜糧產量(公噸);特作產量(公噸);蔬菜產量(公噸);果實作物產量(公噸),國家發展委員會
地方創生資料庫－地方財政支出之預決算,113777,本資料集係地方創生資料庫專案資料,縣市代碼;縣市名稱;立法支出(千元)(預算);行政支出(千元)(預算);民政支出(千元)(預算);財務支出(千元)(預算);教育支出(千元)(預算);科學支出(千元)(預算);文化支出(千元)(預算);農業支出(千元)(預算);工業支出(千元)(預算);交通支出(千元)(預算);其他經濟服務支出(千元)(預算);社會保險支出(千元)(預算);社會救助支出(千元)(預算);福利服務支出(千元)(預算);國民就業支出(千元)(預算);醫療保監支出(千元)(預算);社區發展支出(千元)(預算);環境保護支出(千元)(預算);債務還本支出(千元)(預算);退休撫卹給付支出(千元)(預算);退休撫卹業務支出(千元)(預算);退休撫卹支出(千元)(預算);警政支出(千元)(預算);債務付息支出(千元)(預算);還本付息事務支出(千元)(預算);專案補助支出(千元)(預算);第二預備金(千元)(預算);其他支出(千元)(預算);歲計剩餘(千元)(預算);平衡預算補助支出(千元)(預算);協助支出(千元)(預算);立法支出(千元)(決算);行政支出(千元)(決算);民政支出(千元)(決算);財務支出(千元)(決算);教育支出(千元)(決算);科學支出(千元)(決算);文化支出(千元)(決算);農業支出(千元)(決算);工業支出(千元)(決算);交通支出(千元)(決算);其他經濟服務支出(千元)(決算);社會保險支出(千元)(決算);社會救助支出(千元)(決算);福利服務支出(千元)(決算);國民就業支出(千元)(決算);醫療保監支出(千元)(決算);社區發展支出(千元)(決算);環境保護支出(千元)(決算);債務還本支出(千元)(決算);退休撫卹給付支出(千元)(決算);退休撫卹業務支出(千元)(決算);退休撫卹支出(千元)(決算);警政支出(千元)(決算);債務付息支出(千元)(決算);還本付息事務支出(千元)(決算);專案補助支出(千元)(決算);第二預備金(千元)(決算);其他支出(千元)(決算);歲計剩餘(千元)(決算);平衡預算補助支出(千元)(決算);協助支出(千元)(決算),國家發展委員會
